Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
2016,182,4,4,29,20,549,35725
2016,182,4,4,32,22,549,26800
2016,182,4,4,29,20,549,32370
2016,182,4,4,29,20,549,30050
2017,182,4,4,28,20,549,29050
2017,182,4,4,31,21,549,28800
2017,182,4,4,28,20,549,36025
2017,182,4,4,31,21,549,34275
2017,182,4,4,31,21,549,27300
2017,182,4,4,28,20,549,30550
2017,182,4,4,31,21,549,30920
2017,182,4,4,31,21,549,24070
2017,182,4,4,28,20,549,32670
2005,200,6,4,21,15,155,30990
2005,200,6,4,23,16,155,31170
2005,200,6,4,23,16,155,28110
2005,200,6,4,21,15,155,33855
2006,196,6,4,21,15,155,33250
2006,201,6,4,23,16,155,27250
2006,201,6,4,23,16,155,29750
2006,196,6,4,21,15,155,30250
2007,240,6,4,23,16,155,30780
2007,240,6,4,23,16,155,28000
2007,240,6,4,23,16,155,26660
2003,280,8,2,22,16,5657,40355
2003,280,8,2,22,16,5657,36815
2003,280,8,2,22,16,5657,37855
2003,280,8,2,22,16,5657,39310
2004,280,8,2,21,15,5657,37435
2004,280,8,2,21,15,5657,38480
2005,280,8,2,22,16,5657,38355
2005,280,8,2,22,16,5657,39415
2006,138,4,2,27,19,1439,17095
2006,172,6,2,24,17,1439,18595
2006,172,6,2,24,16,1439,20595
2006,138,4,2,28,21,1439,16095
2006,172,6,2,24,17,1439,21595
2006,172,6,2,24,17,1439,19595
2006,172,6,2,24,17,1439,21195
2007,172,6,2,24,16,1439,22095
2007,172,6,2,24,17,1439,19395
2007,138,4,2,27,20,1439,17795
2007,172,6,2,24,17,1439,21695
2007,172,6,2,24,17,1439,22795
2007,138,4,2,28,20,1439,16695
2007,172,6,2,23,20,1439,20495
2008,138,4,2,27,20,1439,18370
2008,172,6,2,24,17,1439,21270
2008,172,6,2,24,17,1439,22620
2008,172,6,2,24,17,1439,20170
2008,138,4,2,28,20,1439,17270
2008,172,6,2,24,17,1439,22770
2015,200,4,4,26,20,873,30225
2015,200,4,4,26,20,873,28230
2015,200,4,4,26,20,873,33235
2015,200,4,4,26,21,873,37650
2015,200,4,4,26,20,873,39625
2015,200,4,4,26,21,873,26255
2015,200,4,4,26,20,873,35565
2015,200,4,4,26,21,873,33590
2015,200,4,4,26,21,873,31260
2015,200,4,4,26,21,873,28250
2016,200,4,4,26,21,873,24890
2016,200,4,4,26,20,873,36420
2016,200,4,4,26,20,873,33365
2016,200,4,4,26,21,873,28700
2016,200,4,4,26,20,873,26865
2016,200,4,4,26,21,873,31390
2016,200,4,4,26,21,873,34445
2016,200,4,4,26,20,873,30675
2017,200,4,4,24,20,873,30095
2017,200,4,4,24,20,873,32070
2017,200,4,4,24,20,873,26970
2017,200,4,4,24,20,873,34580
2017,200,4,4,24,20,873,24995
2017,200,4,4,24,20,873,36475
2017,200,4,4,24,20,873,34500
2017,200,4,4,24,20,873,32605
2014,317,8,4,17,12,2009,39780
2014,317,8,4,18,13,2009,34440
2014,317,8,4,17,12,2009,37580
2014,317,8,4,18,13,2009,31910
2014,317,8,4,17,12,2009,34760
2014,317,8,4,18,13,2009,29360
2014,317,8,4,18,13,2009,33990
2014,317,8,4,17,12,2009,37320
2014,317,8,4,17,12,2009,43280
2014,317,8,4,17,12,2009,34640
2014,317,8,4,18,13,2009,40580
2014,317,8,4,17,12,2009,32210
2014,317,8,4,18,13,2009,31790
2014,317,8,4,17,12,2009,36840
2015,317,8,4,18,13,2009,41160
2015,317,8,4,17,12,2009,32490
2015,317,8,4,18,13,2009,32060
2015,317,8,4,17,12,2009,34910
2015,317,8,4,18,13,2009,31940
2015,317,8,4,17,12,2009,38170
2015,317,8,4,18,13,2009,34140
2015,317,8,4,17,12,2009,34790
2015,317,8,4,17,12,2009,40370
2015,317,8,4,17,12,2009,43860
2015,317,8,4,18,13,2009,29640
2015,317,8,4,17,12,2009,36990
2017,390,8,4,21,15,2009,37670
2017,390,8,4,21,15,2009,40700
2017,390,8,4,21,15,2009,37810
2017,390,8,4,20,15,2009,45020
2017,390,8,4,21,15,2009,49460
2017,390,8,4,21,15,2009,55400
2017,390,8,4,21,15,2009,46380
2017,390,8,4,21,15,2009,52310
2017,390,8,4,21,15,2009,34780
2012,305,6,4,26,18,204,42985
2012,280,6,4,29,20,204,41635
2012,305,6,4,26,18,204,39255
2012,305,6,4,26,18,204,45185
2012,280,6,4,29,20,204,35705
2012,305,6,4,25,17,204,42985
2012,280,6,4,29,20,204,39435
2013,280,6,4,29,20,204,39635
2013,305,6,4,26,18,204,45385
2013,305,6,4,26,18,204,39455
2013,305,6,4,25,17,204,43185
2013,280,6,4,29,20,204,41835
2013,305,6,4,26,18,204,43185
2013,280,6,4,29,20,204,35905
2013,280,6,4,29,20,204,37405
2014,280,6,4,29,20,204,37530
2014,280,6,4,29,20,204,36030
2014,305,6,4,25,17,204,43310
2014,305,6,4,26,18,204,39580
2014,280,6,4,29,20,204,39760
2014,305,6,4,26,18,204,45510
2014,305,6,4,26,18,204,43310
2014,280,6,4,29,20,204,41960
2015,290,6,4,31,21,204,41575
2015,206,4,4,35,24,204,35500
2015,290,6,4,34,21,204,42600
2015,290,6,4,34,21,204,39375
2015,290,6,4,31,21,204,44800
2015,206,4,4,35,24,204,31445
2015,290,6,4,34,21,204,35320
2016,290,6,4,31,21,204,41575
2016,290,6,4,34,21,204,35320
2016,290,6,4,34,21,204,42600
2016,206,4,4,35,24,204,35750
2016,290,6,4,31,21,204,44800
2016,290,6,4,34,21,204,39375
2016,206,4,4,35,24,204,31695
2017,290,6,4,34,21,204,42600
2017,206,4,4,35,24,204,35950
2017,290,6,4,31,21,204,44800
2017,206,4,4,35,24,204,31900
2017,290,6,4,31,21,204,41600
2017,290,6,4,34,21,204,39400
2017,290,6,4,34,21,204,35350
1990,165,6,2,24,16,26,2000
1990,165,6,2,24,16,26,2000
1991,170,6,2,24,16,26,2000
1991,170,6,2,24,16,26,2000
1992,170,6,2,24,16,26,2000
1992,170,6,2,24,16,26,2000
2007,185,6,4,23,17,210,23965
2007,185,6,4,24,17,210,22455
2008,264,6,4,24,16,210,29745
2008,185,6,4,24,17,210,25145
2008,185,6,4,24,17,210,23520
2008,264,6,4,24,16,210,28120
2009,185,6,4,24,17,210,24820
2009,185,6,4,24,17,210,26815
2009,264,6,4,24,16,210,31415
2009,264,6,4,24,17,210,29420
2008,350,8,4,17,12,873,48390
2008,280,6,4,20,14,873,39300
2008,310,10,4,20,15,873,68340
2009,221,6,4,25,17,873,42800
2009,280,6,4,20,14,873,39300
2009,350,8,4,18,13,873,48900
2015,240,6,4,29,20,873,62200
2015,240,6,4,29,20,873,56670
2015,280,6,4,23,17,873,53170
2015,280,6,4,23,17,873,48745
2015,280,6,4,23,17,873,44705
2015,280,6,4,23,17,873,58700
2015,380,6,4,24,20,873,66995
2015,240,6,4,29,20,873,52245
2016,280,6,4,23,17,873,51450
2016,280,6,4,23,17,873,46745
2016,240,6,4,29,21,873,54950
2016,280,6,4,23,17,873,42705
2016,240,6,4,29,21,873,63245
2016,280,6,4,23,17,873,59745
2016,240,6,4,29,21,873,50245
2017,280,6,4,23,17,873,49495
2017,280,6,4,23,17,873,52795
2017,280,6,4,23,17,873,60195
2014,283,6,4,25,17,1013,32995
2014,283,6,4,25,17,1013,30765
2014,283,6,4,25,17,1013,41995
2014,283,6,4,25,17,1013,34465
2015,283,6,4,25,17,1013,29995
2015,283,6,4,25,17,1013,37945
2015,283,6,4,25,17,1013,35315
2015,283,6,4,25,17,1013,33695
2015,283,6,4,25,17,1013,40295
2015,283,6,4,25,17,1013,31465
2016,283,6,4,25,17,1013,35845
2016,283,6,4,25,17,1013,34145
2016,283,6,4,25,17,1013,40645
2016,283,6,4,25,17,1013,29995
2016,283,6,4,25,17,1013,38445
2016,283,6,4,25,17,1013,37345
2016,283,6,4,25,17,1013,31875
2009,239,8,4,24,16,61,52055
2009,239,8,4,24,16,61,46385
2010,239,8,4,24,16,61,52595
2010,239,8,4,24,16,61,46925
2011,239,8,4,24,16,61,47225
2011,239,8,4,24,16,61,47000
2011,239,8,4,24,16,61,52895
2011,239,8,4,24,16,61,52670
2002,127,4,2,23,20,1385,19060
2002,127,4,4,24,20,1385,16790
2002,127,4,4,23,20,1385,17890
2002,155,6,4,19,16,1385,21510
2002,127,4,2,23,20,1385,17200
2002,155,6,4,19,16,1385,21935
2002,127,4,2,24,20,1385,16100
2002,155,6,4,19,17,1385,20835
2003,165,6,4,19,16,1385,22530
2003,165,6,4,19,17,1385,21430
2003,127,4,2,23,20,1385,17730
2003,127,4,2,24,20,1385,16630
2003,127,4,4,24,20,1385,17330
2003,127,4,4,23,20,1385,18430
2003,165,6,4,19,16,1385,22130
2003,127,4,2,23,20,1385,19580
2004,165,6,4,20,17,1385,22315
2004,165,6,4,20,17,1385,22715
2004,165,6,4,20,17,1385,21615
2004,165,6,4,20,17,1385,19865
2004,165,6,4,20,17,1385,20965
2004,275,6,4,19,14,1385,32320
2004,275,6,4,19,14,1385,34220
2004,275,6,4,18,13,1385,30070
2004,275,6,4,18,13,1385,31970
2005,275,6,4,17,12,1385,32515
2005,275,6,4,18,13,1385,30265
2005,275,6,4,17,12,1385,30335
2005,275,6,4,18,13,1385,28085
2006,291,6,4,19,14,1385,27980
2006,291,6,4,19,14,1385,30230
2006,291,6,4,19,14,1385,28130
2006,291,6,4,19,14,1385,25880
2007,291,6,4,20,14,1385,25045
2007,395,8,4,17,13,1385,34885
2007,395,8,4,16,12,1385,33620
2007,291,6,4,20,14,1385,27340
2007,395,8,4,16,12,1385,37125
2007,395,8,4,17,13,1385,31320
2007,291,6,4,20,14,1385,27970
2007,291,6,4,20,14,1385,30210
2008,285,6,4,20,14,1385,26390
2008,285,6,4,20,14,1385,28525
2008,285,6,4,20,14,1385,29880
2008,285,6,4,20,14,1385,29535
2008,285,6,4,20,14,1385,27745
2008,285,6,4,20,14,1385,31910
2008,390,8,4,16,12,1385,32155
2008,285,6,4,20,14,1385,31810
2008,390,8,4,16,12,1385,34290
2008,390,8,4,16,12,1385,37725
2008,285,6,4,20,14,1385,27400
2008,390,8,4,16,12,1385,35590
2008,285,6,4,20,14,1385,33945
2008,285,6,4,20,14,1385,29780
2009,285,6,4,20,14,1385,35770
2009,285,6,4,20,14,1385,31330
2009,390,8,4,16,12,1385,39330
2009,285,6,4,20,14,1385,31275
2009,285,6,4,20,14,1385,33595
2009,390,8,4,16,12,1385,37195
2009,285,6,4,20,14,1385,33445
2009,285,6,4,20,14,1385,29155
1996,180,6,3,24,17,210,2000
1997,180,6,3,23,16,210,2000
1997,180,6,3,23,16,210,2000
1998,180,6,4,23,16,210,2000
1998,180,6,3,23,16,210,2000
1998,180,6,4,23,16,210,2038
1998,180,6,4,23,16,210,2104
2015,169,4,4,28,20,5657,26710
2015,169,4,4,29,21,5657,23330
2015,169,4,4,28,20,5657,25185
2015,169,4,4,29,21,5657,22330
2015,169,4,4,28,20,5657,24710
2015,169,4,4,29,21,5657,22330
2015,169,4,4,29,21,5657,23855
2015,169,4,4,29,21,5657,24855
2015,169,4,4,28,20,5657,26710
2015,169,4,4,28,20,5657,29185
2015,169,4,4,28,20,5657,25185
2015,169,4,4,29,21,5657,24855
2015,169,4,4,29,21,5657,23330
2015,169,4,4,28,20,5657,24710
2015,169,4,4,29,21,5657,23855
2016,169,4,4,29,21,5657,22675
2016,169,4,4,28,20,5657,25300
2016,169,4,4,28,20,5657,24825
2016,169,4,4,28,20,5657,26825
2016,169,4,4,28,20,5657,24825
2016,169,4,4,29,21,5657,24200
2016,169,4,4,28,20,5657,26825
2016,169,4,4,29,21,5657,22675
2016,169,4,4,28,20,5657,29300
2016,169,4,4,29,21,5657,23675
2016,169,4,4,28,20,5657,25300
2016,169,4,4,29,21,5657,24200
2016,169,4,4,29,21,5657,25200
2016,169,4,4,29,21,5657,25200
2016,169,4,4,29,21,5657,23675
2017,169,4,4,27,20,5657,23900
2017,169,4,4,27,19,5657,25585
2017,169,4,4,27,19,5657,27590
2017,169,4,4,27,20,5657,24425
2017,169,4,4,27,19,5657,30215
2017,169,4,4,27,19,5657,25585
2017,169,4,4,27,20,5657,25425
2017,169,4,4,27,19,5657,28215
2017,169,4,4,27,19,5657,25590
2017,169,4,4,27,19,5657,27590
2017,169,4,4,27,20,5657,22900
2017,169,4,4,27,20,5657,25425
2017,169,4,4,27,20,5657,24425
2017,169,4,4,27,19,5657,25590
2017,169,4,4,27,20,5657,23900
2017,169,4,4,27,20,5657,22900
2015,275,6,3,19,14,5657,35430
2015,275,6,3,19,14,5657,40830
2015,275,6,3,19,14,5657,36070
2015,275,6,3,19,14,5657,33920
2015,275,6,3,19,14,5657,39080
2015,275,6,3,19,14,5657,33770
2015,310,6,3,19,14,5657,43795
2015,310,6,3,19,14,5657,42295
2015,275,6,3,19,14,5657,32270
2015,275,6,3,19,14,5657,37420
2015,275,6,3,19,14,5657,37580
2015,275,6,3,19,14,5657,37570
2015,275,6,3,19,14,5657,33930
2015,275,6,3,19,14,5657,32420
2015,275,6,3,19,14,5657,35920
2015,275,6,3,19,14,5657,39330
2016,275,6,3,19,14,5657,36825
2016,275,6,3,19,14,5657,39580
2016,275,6,3,19,14,5657,34635
2016,275,6,3,19,14,5657,39735
2016,275,6,3,19,14,5657,36975
2016,275,6,3,19,14,5657,34470
2016,275,6,3,19,14,5657,41030
2016,275,6,3,19,14,5657,34620
2016,275,6,3,19,14,5657,38270
2016,275,6,3,19,14,5657,33325
2016,275,6,3,19,14,5657,38285
2016,275,6,3,19,14,5657,33175
2016,310,6,3,19,14,5657,43995
2016,275,6,3,19,14,5657,35930
2016,275,6,3,19,14,5657,38120
2016,310,6,3,19,14,5657,42700
2017,275,6,3,19,14,5657,34515
2017,275,6,3,19,14,5657,38015
2017,275,6,3,19,14,5657,34365
2017,275,6,3,19,14,5657,35810
2017,275,6,3,19,14,5657,39310
2017,275,6,3,19,14,5657,40770
2017,275,6,3,19,14,5657,42075
2017,275,6,3,19,14,5657,43370
2017,275,6,3,19,14,5657,37120
2017,275,6,3,19,14,5657,39475
2017,275,6,3,19,14,5657,35660
2017,275,6,3,19,14,5657,35825
2017,275,6,3,19,14,5657,42220
2017,275,6,3,19,14,5657,39460
2017,275,6,3,19,14,5657,38165
2017,275,6,3,19,14,5657,40925
2015,288,6,4,23,16,1385,43935
2015,281,6,4,24,17,1385,30995
2015,281,6,4,23,16,1385,38295
2015,281,6,4,23,16,1385,32995
2015,281,6,4,24,17,1385,33795
2015,281,6,4,23,16,1385,35795
2015,281,6,4,24,17,1385,36295
2015,288,6,4,24,17,1385,41935
2016,288,6,4,22,15,1385,44145
2016,281,6,4,22,15,1385,34005
2016,288,6,4,22,15,1385,42145
2016,281,6,4,22,15,1385,28700
2016,281,6,4,22,15,1385,36505
2016,281,6,4,22,15,1385,38505
2016,281,6,4,22,15,1385,31205
2016,281,6,4,22,15,1385,36005
2016,281,6,4,22,15,1385,33205
2017,281,6,4,22,15,1385,38650
2017,281,6,4,22,15,1385,28700
2017,281,6,4,22,15,1385,34100
2017,281,6,4,22,15,1385,31300
2017,288,6,4,22,15,1385,44045
2017,281,6,4,22,15,1385,33300
2017,281,6,4,22,15,1385,36100
2017,281,6,4,22,15,1385,36650
2017,288,6,4,22,15,1385,42045
2015,138,4,4,34,26,1385,25030
2015,138,4,4,31,24,1385,26530
2015,138,4,4,31,24,1385,23945
2015,138,4,4,34,26,1385,20120
2015,138,4,4,31,24,1385,21620
2015,138,4,4,34,26,1385,22445
2015,138,4,4,34,26,1385,20040
2015,138,4,4,31,24,1385,21540
2016,138,4,4,31,24,1385,24145
2016,138,4,4,31,24,1385,21800
2016,138,4,4,34,26,1385,25230
2016,138,4,4,31,24,1385,26730
2016,138,4,4,34,26,1385,20300
2016,138,4,4,34,26,1385,22645
2016,138,4,4,31,24,1385,21800
2016,138,4,4,34,26,1385,20300
2017,138,4,4,30,24,1385,24400
2017,138,4,4,33,25,1385,26100
2017,138,4,4,30,24,1385,27600
2017,138,4,4,33,25,1385,22900
2017,138,4,4,30,24,1385,22500
2017,138,4,4,33,25,1385,21000
2012,256,6,4,21,16,640,35895
2012,256,6,4,21,16,640,30595
2012,256,6,4,21,16,640,32595
2013,256,6,4,21,16,640,32595
2014,256,6,4,21,16,640,34095
2008,133,4,4,30,34,586,27995
2008,133,4,4,27,29,586,27235
2008,133,4,4,27,29,586,29745
2008,133,4,4,30,34,586,25485
2009,177,4,4,31,34,586,29175
2009,177,4,4,31,34,586,31695
2009,177,4,4,27,29,586,30925
2009,177,4,4,27,29,586,33445
2009,171,4,4,25,19,586,23545
2009,171,4,4,28,22,586,19730
2009,240,6,4,26,18,586,25885
2009,171,4,4,28,20,586,24620
2009,240,6,4,24,17,586,24805
2009,171,4,4,25,19,586,24690
2009,171,4,4,25,19,586,26375
2009,240,6,4,24,17,586,25950
2009,171,4,4,28,20,586,22935
2009,171,4,4,28,20,586,21790
2009,240,6,4,26,18,586,24200
2009,240,6,4,26,18,586,23055
2009,240,6,4,24,17,586,27635
2010,171,4,4,26,20,586,24200
2010,171,4,4,26,20,586,27305
2010,171,4,4,28,21,586,23590
2010,171,4,4,28,21,586,25550
2010,171,4,4,28,22,586,20405
2010,171,4,4,28,21,586,22445
2010,240,6,4,25,19,586,27165
2010,240,6,4,23,18,586,28915
2010,171,4,4,26,20,586,25345
2011,171,4,4,28,21,586,25700
2011,171,4,4,26,20,586,25495
2011,171,4,4,28,21,586,23740
2011,240,6,4,23,18,586,29065
2011,171,4,4,28,21,586,22595
2011,171,4,4,26,20,586,24350
2011,171,4,4,28,23,586,20555
2011,171,4,4,26,20,586,27455
2011,240,6,4,25,19,586,27315
2002,135,4,2,25,21,586,12840
2002,207,6,4,20,16,586,19885
2002,147,6,2,21,17,586,18090
2002,207,6,4,18,14,586,22630
2002,147,6,2,21,17,586,15670
2002,147,6,2,20,16,586,20575
2003,207,6,2,17,14,586,21410
2003,207,6,4,17,14,586,23150
2003,147,6,2,21,17,586,16975
2003,147,6,4,21,17,586,19215
2003,135,4,2,26,21,586,13930
2003,207,6,4,20,15,586,20880
2003,147,6,2,21,17,586,18885
2003,135,4,2,26,21,586,18050
2003,207,6,2,17,14,586,19975
1995,134,4,2,24,19,2009,2000
1995,153,6,2,20,16,2009,2121
1995,134,4,2,24,19,2009,2000
1995,134,4,2,24,19,2009,2000
1995,153,6,2,20,16,2009,2000
1995,134,4,2,19,16,2009,2281
1995,153,6,2,17,14,2009,2436
1995,153,6,2,17,14,2009,2494
1995,134,4,2,19,16,2009,2130
1996,134,4,2,24,19,2009,2000
1996,134,4,2,24,19,2009,2122
1996,134,4,2,18,15,2009,2762
1996,134,4,2,18,15,2009,2354
1996,134,4,2,18,15,2009,2647
1996,134,4,2,24,19,2009,2547
1996,134,4,2,24,19,2009,2326
1997,134,4,2,18,15,2009,2918
1997,134,4,2,23,19,2009,2391
1997,134,4,2,18,15,2009,3140
1997,134,4,2,23,19,2009,2550
1997,134,4,2,18,15,2009,2676
1997,134,4,2,23,19,2009,2241
1997,134,4,2,23,19,2009,2837
2012,201,4,4,30,22,204,35010
2012,201,4,4,30,22,204,31360
2013,201,4,4,30,22,204,35510
2013,201,4,4,30,22,204,31860
2014,201,4,4,30,22,204,35635
2014,201,4,4,30,22,204,31985
2012,201,4,4,31,22,204,30010
2012,280,6,4,28,19,204,35550
2012,280,6,4,28,19,204,38650
2012,201,4,4,31,22,204,33110
2012,201,4,4,31,22,204,31010
2012,201,4,4,29,21,204,31010
2013,201,4,4,31,22,204,30510
2013,201,4,4,31,22,204,31510
2013,201,4,4,29,21,204,31510
2013,201,4,4,31,22,204,33610
2013,280,6,4,28,19,204,39150
2014,201,4,4,29,21,204,31635
2014,201,4,4,31,22,204,30635
2014,280,6,4,28,19,204,39275
2014,201,4,4,31,22,204,33735
2014,201,4,4,31,22,204,31635
2012,360,5,2,25,18,3105,56850
2013,360,5,2,25,18,3105,57200
2015,211,4,2,31,22,3105,43350
2015,211,4,2,31,22,3105,40350
2016,220,4,2,30,23,3105,42900
2016,220,4,2,30,23,3105,46400
2017,220,4,2,30,23,3105,47000
2017,220,4,2,30,23,3105,43500
2015,265,4,2,31,22,3105,51700
2015,265,4,2,31,22,3105,48700
2016,292,4,2,27,23,3105,51900
2017,292,4,2,27,23,3105,52500
2015,182,4,4,28,21,1439,26450
2015,164,4,4,29,23,1439,21650
2015,182,4,4,25,20,1439,27950
2015,182,4,4,28,21,1439,23700
2015,180,4,4,25,20,1439,25200
2015,164,4,4,25,21,1439,23150
2015,182,4,4,25,20,1439,25200
2015,180,4,4,25,20,1439,27950
2016,175,4,4,33,26,1439,24150
2016,175,4,4,31,25,1439,25550
2016,175,4,4,30,25,1439,29900
2016,164,4,4,26,21,1439,24100
2016,175,4,4,28,24,1439,31300
2016,175,4,4,28,24,1439,27550
2016,175,4,4,30,25,1439,26150
2016,164,4,4,31,23,1439,22700
2017,164,4,4,30,23,1439,22700
2017,164,4,4,26,21,1439,24100
2017,175,4,4,30,25,1439,29775
2017,175,4,4,30,25,1439,25900
2017,175,4,4,28,24,1439,31175
2017,175,4,4,28,24,1439,27300
2017,175,4,4,32,26,1439,24150
2017,175,4,4,30,25,1439,25550
2015,310,8,4,18,14,2031,33210
2015,381,8,2,18,13,2031,29120
2015,381,8,4,18,13,2031,44925
2015,381,8,4,17,13,2031,40685
2015,381,8,4,18,13,2031,44925
2015,381,8,4,17,13,2031,44000
2015,381,8,4,17,13,2031,33390
2015,381,8,4,17,13,2031,33060
2015,381,8,4,17,13,2031,47975
2015,381,8,4,17,13,2031,34710
2015,310,8,4,19,15,2031,30160
2015,381,8,4,17,13,2031,34710
2015,381,8,4,17,13,2031,40685
2015,310,8,4,18,14,2031,31560
2015,381,8,4,17,13,2031,44000
2015,381,8,4,17,13,2031,35040
2015,381,8,4,17,13,2031,37030
2015,381,8,4,17,13,2031,42550
2015,381,8,4,17,13,2031,42550
2015,310,8,4,18,14,2031,35530
2015,381,8,4,17,13,2031,33060
2015,381,8,4,17,13,2031,37030
2015,381,8,2,17,13,2031,32170
2015,381,8,4,17,13,2031,41385
2015,381,8,4,18,13,2031,39500
2015,381,8,4,17,13,2031,35040
2015,381,8,4,17,13,2031,33390
2015,381,8,4,17,13,2031,41385
2015,381,8,4,17,13,2031,47975
2015,310,8,4,19,15,2031,32480
2015,381,8,4,18,13,2031,37635
2015,310,8,4,19,15,2031,28510
2015,381,8,4,17,13,2031,47975
2015,381,8,4,18,13,2031,33980
2015,381,8,4,18,13,2031,30010
2015,381,8,4,18,13,2031,31660
2015,381,8,4,17,13,2031,47975
2015,381,8,4,18,13,2031,31990
2015,381,8,2,17,13,2031,32170
2015,381,8,4,18,13,2031,30340
2016,381,8,4,17,13,2031,34220
2016,381,8,4,18,13,2031,30840
2016,310,8,4,18,14,2031,34000
2016,381,8,4,17,13,2031,45560
2016,381,8,4,18,13,2031,32980
2016,381,8,4,18,13,2031,38670
2016,310,8,4,18,14,2031,36320
2016,381,8,4,18,13,2031,34970
2016,381,8,4,18,13,2031,46530
2016,381,8,4,17,13,2031,43585
2016,381,8,4,17,13,2031,42945
2016,381,8,4,17,13,2031,42945
2016,381,8,4,18,13,2031,46530
2016,381,8,4,18,13,2031,30840
2016,381,8,4,17,13,2031,41720
2016,381,8,4,17,13,2031,49580
2016,381,8,4,18,13,2031,46530
2016,381,8,4,18,13,2031,40535
2016,381,8,4,17,13,2031,38020
2016,381,8,4,17,13,2031,49580
2016,310,8,4,19,15,2031,29140
2016,381,8,2,18,13,2031,29950
2016,310,8,4,19,15,2031,33270
2016,381,8,4,18,13,2031,32650
2016,381,8,4,17,13,2031,49580
2016,381,8,4,17,13,2031,49580
2016,310,8,4,18,14,2031,32190
2016,381,8,4,17,13,2031,36030
2016,381,8,2,17,13,2031,33000
2016,381,8,4,18,13,2031,31170
2016,381,8,4,17,13,2031,34220
2016,381,8,4,17,13,2031,35700
2016,381,8,4,18,13,2031,32980
2016,381,8,2,18,13,2031,29950
2016,381,8,4,18,13,2031,38670
2016,381,8,4,17,13,2031,41720
2016,381,8,4,18,13,2031,34970
2016,381,8,4,18,13,2031,46530
2016,310,8,4,19,15,2031,30950
2016,381,8,4,17,13,2031,45560
2016,381,8,4,17,13,2031,43585
2016,381,8,4,18,13,2031,32650
2016,381,8,4,17,13,2031,33890
2016,381,8,4,18,13,2031,40535
2016,381,8,4,17,13,2031,36030
2016,381,8,4,17,13,2031,35700
2016,381,8,2,17,13,2031,33000
2016,381,8,4,17,13,2031,33890
2016,381,8,4,18,13,2031,31170
2016,381,8,4,17,13,2031,38020
2017,381,8,2,17,13,2031,33450
2017,381,8,4,17,13,2031,50030
2017,381,8,4,18,13,2031,35420
2017,381,8,4,17,13,2031,42330
2017,310,8,4,19,15,2031,31830
2017,381,8,4,18,13,2031,46980
2017,381,8,4,17,13,2031,42330
2017,381,8,4,18,13,2031,46980
2017,381,8,4,17,13,2031,44195
2017,381,8,4,18,13,2031,39280
2017,310,8,4,18,14,2031,34880
2017,381,8,4,17,13,2031,46010
2017,381,8,2,18,13,2031,30400
2017,381,8,4,17,13,2031,38470
2017,381,8,4,18,13,2031,33430
2017,381,8,4,18,13,2031,41145
2017,381,8,4,17,13,2031,43395
2017,381,8,4,17,13,2031,50030
2017,310,8,4,19,15,2031,34150
2017,381,8,2,18,13,2031,30400
2017,381,8,4,18,13,2031,31620
2017,381,8,4,17,13,2031,50030
2017,381,8,4,18,13,2031,33100
2017,381,8,4,17,13,2031,43395
2017,381,8,4,18,13,2031,31620
2017,381,8,4,17,13,2031,36480
2017,381,8,4,18,13,2031,31290
2017,381,8,4,18,13,2031,33430
2017,381,8,4,17,13,2031,34340
2017,310,8,4,18,14,2031,37200
2017,381,8,4,18,13,2031,46980
2017,381,8,4,17,13,2031,44195
2017,381,8,4,18,13,2031,31290
2017,381,8,4,17,13,2031,34340
2017,381,8,4,18,13,2031,46980
2017,381,8,4,17,13,2031,36150
2017,381,8,4,17,13,2031,34670
2017,381,8,4,18,13,2031,33100
2017,310,8,4,19,15,2031,30020
2017,310,8,4,18,14,2031,33070
2017,381,8,4,18,13,2031,35420
2017,381,8,4,17,13,2031,36480
2017,381,8,4,18,13,2031,39280
2017,381,8,4,17,13,2031,36150
2017,381,8,4,17,13,2031,46010
2017,381,8,4,18,13,2031,41145
2017,381,8,2,17,13,2031,33450
2017,381,8,4,17,13,2031,38470
2017,381,8,4,17,13,2031,34670
2017,381,8,4,17,13,2031,50030
1992,285,6,2,17,14,549,5895
1993,285,6,2,17,13,549,6890
2006,201,6,4,23,16,1385,22750
2006,201,6,4,23,16,1385,22750
2006,201,6,4,23,16,1385,28250
2006,201,6,4,23,16,1385,26250
2006,201,6,4,23,16,1385,19250
2006,201,6,4,23,16,1385,19250
2006,201,6,4,23,16,1385,21150
2006,201,6,4,23,16,1385,30250
2006,196,6,4,21,15,1385,33250
2007,240,6,4,23,16,1385,20205
2007,240,6,4,23,16,1385,22105
2007,240,6,4,23,16,1385,23280
2007,240,6,4,23,16,1385,23280
2007,240,6,4,23,16,1385,27405
2007,240,6,4,23,16,1385,33050
2007,240,6,4,23,16,1385,29350
2007,240,6,4,23,16,1385,20205
2008,240,6,4,23,16,1385,21540
2008,240,6,4,23,16,1385,21540
2008,240,6,4,23,16,1385,24250
2008,240,6,4,23,16,1385,23080
2008,240,6,4,23,16,1385,29330
2008,240,6,4,23,16,1385,24250
2004,460,12,2,18,11,259,234260
2005,460,12,2,16,10,259,234260
2005,520,12,2,16,10,259,255000
2006,520,12,2,16,10,259,260000
2015,565,12,2,18,12,259,182395
2016,565,12,2,18,12,259,198195
2016,565,12,2,18,12,259,183695
2011,510,12,2,17,11,259,191995
